ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GB00B3CX3644,STV Group Plc,,,,,,,1216.640215628592,467.53419567791997,376.960972946315,549.300021991061,488.429669714528,324.33717984250603,234.402246220503,223.26913522215705,442.276,486.4903000000001,454.54560000000043,501.36080000002556,433.7609999999754,437.1722000026994,454.75810000479754,396.31,411.88
GB00B3DGH821,De La Rue plc,,,,,,,109992.61,99998.12,63761.9219731976,68705.4220015152,54421.244075204,56031.96625480156,50180.85064279631,45325.0408799346,36787.05486974642,45048.4755792184,39867.0,40647.93,40984.90340000001,38442.37000000002,4548.25,5104.697,4829.314
GB00B3FLWH99,Bodycote Plc,,,,,,,32257.404507209427,39697.53428418552,44629.00265703048,28342.6470757315,111877.8976,124509.47420000001,126000.3783,123776.89829999999,154069.05479999998,158168.98880000002,147800.09890000004,138899.89,150299.9806,150600.17910000007,142600.0,140412.0,118014.0
GB00B41H7391,Redde Northgate plc,,,,,,,9340.66433951,7131.5738573888675,11471.40046955736,12249.213722742597,10291.340666564132,17916.334826744835,16028.559100386676,16297.3624696027,13495.687816468311,7236.739621071884,7358.504676250279,6201.182800000007,6700.861900000009,7210.115400000007,6792.971,6446.0,8311.0
GB00B45C9X44,Chemring Group PLC,,,,,,,10954.287676262882,16393.470824738703,15378.8593869484,14741.77,14529.34,17138.832000000002,21898.07420000001,19653.3685,24664.437700000002,22882.599599999994,15906.915299999999,13966.985,10640.002,10910.984,11539.944,9293.0,8671.0
GB00B572ZV91,Pharos Energy plc,,,,,,,28942.839522753915,28094.688466246087,36816.23450416668,12212.8385024,47740.564825820155,14269.79952129238,49115.19026319056,173122.7250774862,80571.43460000001,110398.7482,98982.17040000003,97413.004,95092.03,107103.99,142411.003,114709.0,120562.202
GB00B5ZN1N88,SEGRO Plc,,,,,,,463601.94047992287,531207.0971231682,65364.710702877695,682.909373282824,1199.3194825488,1638.0756,3947.9596,4736.9292000000005,10894.123000000001,8847.8573,5755.089700000002,7260.674,2026.668,1360.6021000000028,653.251,1605.853,1542.133
GB00B61TVQ02,Inchcape plc,,,,,,,226959.61999587232,273755.48881320754,488613.0492553128,249062.50806321765,245336.67747208514,254394.6408767944,249484.72997401663,245144.09284998995,66165.15140000002,71034.0489,73106.95320000009,11759.931700000014,12081.025200000015,10954.166600000013,10744.003999999964,8780.0,12558.0
GB00B63H8491,Rolls-Royce Holdings Plc,,,,,,,597888.3175528335,720108.4072535434,821135.2270525456,405521.13,210755.0,242918.05000000005,233791.94530000002,213792.8961,217930.2531,391613.7477514592,304897.96440000006,372000.0,379000.0,305000.0,338555.0,229029.0,216788.0
GB00B63QSB39,Greggs plc,,,,,,,27343.685123836607,31327.744498937078,32898.01560427253,25176.734803039642,28935.1555814155,27985.16057263101,39418.712618756676,38427.57852498575,29709.0033,37003.8753,35869.07180000005,43205.0,39682.12610000002,39527.0,44181.0,27653.0,35965.0
GB00B64NSP76,Costain Group PLC,,,,,,,25036.26968436691,27067.328869410507,28819.94245828089,22497.5484837406,21040.097879848392,17797.70792991888,12235.898586099409,19465.803600000003,19384.723926734307,23660.9886,18328.988200000007,15451.8,21916.018,16009.983,15159.61,21456.039,17064.0
GB00B67G5X01,Workspace Group plc,,,,,,,1074.453805704172,1050.2210559334178,1786.75119532096,5021.624089,3879.32,20136.972,4398.966400000001,3479.9602,3311.1,3890.15,3658.220000000001,3528.7176184640016,3316.1300000000015,3191.9915000000015,3112.905,3450.0,2887.0
GB00B6XZKY75,A.G. BARR p.l.c.,,,,,,,13441.008692613448,12635.018162704038,15115.490083153352,15703.853770004815,12796.582476184765,16665.077466878713,13791.682984921019,18717.39966761989,18338.681008322044,5471.533889380799,5470.595293238401,5399.0,5420.0,2755.0,5296.085,5467.31,5434.0
GB00B82YXW83,Vesuvius plc,,,,,,,190631.9033482408,162760.8921719784,162492.3910231512,185479.7364397392,180457.1693966968,181299.0529948504,187015.4152188561,178287.798234281,398103.9087000001,383859.10839999997,361867.34270000015,339875.3062000001,395854.71150000015,369864.3992999947,318000.029,450184.863,310713.0
GB00B8C3BL03,The Sage Group plc,,,,,,,5502.065818037441,7322.214927880942,10355.5362232487,10359.17068707,2782.6016297892293,1725.73,2327.70467866505,2341.0505797608002,10304.34334615311,4014.5385609832556,10887.081000000013,2165.8865000000023,1337.8950000000018,1488.9104000000016,1805.0,2983.0,1061.0
GB00BDCPN049,Coca-Cola Europacific Partners PLC,,,,,,,1049407.3567512303,1093389.406067728,967419.2500000001,987318.1052476233,975285.629926971,113411.0058,127682.97140000001,124399.97140000002,112224.6014,105132.9196,102543.0868,260106.10700000005,229657.04,232186.874,238045.885,196918.0,205244.0
GB00BDFBVT43,Oxford BioMedica Plc,,,,,,,40.751387344275,40.978401161188,377.363980463882,676.4333195136959,783.198455725621,448.48925004693103,305.42032110330797,286.93141661016,416.37682005004405,398.997195533936,410.3271316412351,483.5459662925443,594.8500000000003,633.602,698.975,1645.0,1711.0
GB00BDR05C01,National Grid PLC,,,,,,,7686417.464184559,5338388.792304315,4075501.0357349645,12389013.349308584,11073997.99997902,8093812.801100025,9303541.559999984,8320395.99749998,7916028.757500004,7248385.800000005,7020679.283438108,7042489.05852017,6917651.517400084,4755502.541,4492447.76,3903259.732,4727440.335
GB00BF044593,CLS Holdings plc,,,,,,,1283.8341727626441,1226.354337627851,2597.812439241765,1650.9529209999998,1764.892389004366,1802.258678405101,3987.0040999999997,2339.9973000000005,1902.7843000000005,1772.0167,1914.9061000000006,1792.75,2502.975,2976.081,3769.881,4772.0,5407.0
GB00BF5H9P87,Great Portland Estates Plc,,,,,,,2533.809679950898,2200.130055832052,1558.1994101766397,1831.3627482815998,1955.19267124,1795.2436747696,1784.748642121905,1221.36393560119,1350.0863353376,2649.23,2624.3500000000017,2694.1900000000014,2929.230000000004,2439.06,2572.9,1828.649,2031.027
GB00BG11K365,Redrow plc,,,,,,,46969.69071387443,45119.623053024625,11479.72944623927,8663.879219521721,6374.202902067201,4506.0076000152,7241.4902192808,4704.0380000000005,7344.0532840832,7645.715450745599,9078.926623982408,11061.851714916811,11581.104512482412,12516.64106589681,12997.676875452764,12250.0,11417.0
GB00BGLP8L22,IMI plc,,,,,,,111562.70649174319,35416.55729187895,34673.31511344728,32472.859696524254,26598.65257862502,28454.452732459693,25706.48096085067,25345.955788810807,19547.62395956242,20403.4342,19027.37100000001,17572.119900000005,16924.40560000001,18201.82236240031,16418.454999999987,14116.237,12958.0
GB00BH4HKS39,Vodafone Group Public Limited Company,,,,,,,127255.05877400111,138647.99896343885,142146.21415018037,161683.32410457107,290336.7302082157,375237.4371,413772.2071,358692.1284,404885.1154,380346.03359999997,369304.2921000003,408056.0408000004,404253.9726000004,380200.91360000026,257887.01259999876,279142.0,271626.0
GB00BJFFLV09,Croda International Plc,,,,,,,82146.31720639557,152348.34565824785,243597.11324702672,243479.3873828926,234350.08999999997,158991.27240000002,176400.8462999997,208213.32503532368,132500.02000000002,125390.32500000001,130786.61000000009,138913.50000000012,146619.98500000013,164210.60000000012,140402.90909999903,149621.0,175670.915
GB00BJT0FF39,RM plc,,,,,,,3054.2287045517496,3258.10149846961,3969.4925227924996,2315.61476628,2341.239542258153,2586.8895316591866,2161.1777964922667,1882.46685892225,2811.0155000000004,2783.9615,2829.119100000003,2263.9569000000024,1979.1439000000023,2522.0204000000026,1091.0,746.0,577.0
GB00BK7YQK64,Hammerson plc,,,,,,,3859.67500755024,8171.42252324168,10067.20137352,5228.969999999999,3611.16,4275.7368,4886.1233,5153.3203,5595.0133000000005,2942.0929,6170.983100000002,6192.643600000002,4323.0,5635.0,5146.92,3309.0,4134.252
GB00BK9RKT01,Travis Perkins plc,,,,,,,94777.78927909302,110168.81497706025,188987.2514776832,200655.7750484018,100809.6481770464,105611.4688,149110.53425130743,154098.56170136115,163006.8516860827,163098.652885756,168707.5592339213,139428.77540000033,138160.02910000033,131283.9492000003,116689.10089999922,89013.0,64099.0
GB00BKP36R26,Hyve Group Limited,,,,,,,1232.2806095246399,1331.47352583336,1708.5694512470398,1610.1406854759862,1517.689480878113,1431.275227428805,1811.3182695478881,1953.4362393536414,2570.819238289673,556.72,191.11690000000021,530.9530000000005,201.12990000000022,215.0826000000002,228.0,222.0,194.0
GB00BKY40Q38,Galliford Try Holdings PLC,,,,,,,42348.71804770928,49030.21805083999,83365.83228177944,91325.76112624872,48202.49331133481,42042.02302298507,42371.785826936306,52065.202157299136,34748.72089064801,30216.71859999788,33308.111699999994,31997.988,31997.964,39013.308,42924.826,22510.0,8632.86
GB00BL6XZ716,Capital & Regional PLC,,,,,,,2540.7842029247604,3952.5380519482205,1003.782775271006,1338.578482,829.148823476997,680.7069238485631,617.8015285357741,605.7384520904051,2437.6212,1475.8455999999999,1579.8940000000007,1329.1722000000004,1161.0500000000006,1370.9073000000008,1357.1025999999981,1260.0,609.0
GB00BLGZ9862,Tesco PLC,,,,,,,982289.1506817209,1186353.2529103842,1734595.51,1490233.4100000001,1895093.268776087,1957352.9299999995,1890513.1400000001,1945069.5900000003,1419725.27,1371682.0516289035,1313911.3200000054,1347150.0930000045,1236980.03,1306998.8,1328543.0,1252038.0,1053131.0
GB00BLJNXL82,The Berkeley Group Holdings plc,,,,,,,68402.47471670627,52809.07381111582,54819.72097879679,6583.931925432714,3644.4906723944,2828.0002000000004,3999.0909,3621.044047934918,3172.963,1941.0859999999998,2282.9233000000017,2363.9272000000014,2265.102000000001,2572.411,3418.893,2717.22,2364.852
GB00BM8PJY71,NatWest Group plc,,,,,,,58306.237811374274,96799.0604,92190.9394,74245.87929999999,87628.94219999999,84290.77329999999,71065.059,66585.9998,79855.00450000001,52276.886399999996,34736.01510000005,29407.977,27172.94900000001,29959.925400000055,20671.089199999882,21110.0,19127.0
GB00BM8Q5M07,JD Sports Fashion plc,,,,,,,13336.26940146936,12473.3771357828,14196.951434975148,15473.296646393619,5192.974326534398,6110.788057388762,6429.30999749753,7620.955987538895,8398.227367565873,9101.761180668871,11596.65737682262,18883.924492645743,20014.228,27123.224,75971.048,8979.0,5974.0
GB00BMJ6DW54,Informa PLC,,,,,,,4726.224238265221,7657.6303536366895,8515.497067293945,7177.928635618952,7301.577262838522,10468.956129254439,10282.29001658223,10472.021645036122,2997.9949,1190.2579,885.9472000000009,1263.9393000000011,3617.059,3833.0449000000035,4180.746299999968,2821.86,2691.83
GB00BN7SWP63,GSK plc,,,,,,,1421167.6755923466,1117060.338156656,1011828.5681895833,1009579.2193240611,981169.9699999999,995890.1022,1233846.8765999998,1000138.3888000001,1024914.9054999996,914439.7504000001,880094.2377000006,888755.4026000001,886587.6899,826643.317,790536.914,763103.743,675156.602
GB00BNNTLN49,Pennon Group Plc,,,,,,,826066.1846491441,351534.45244517596,419417.28688870394,1190807.68,1106719.9599999995,747238.557,622446.2120000003,2092168.8391000014,1934331.9806000008,1223568.0007000002,1105242.032000007,1351192.0270000086,1576428.05550001,1797146.9746000108,1572996.0716999727,18945.999,21080.0
GB00BNR4T868,Renewi plc,,,,,,,554152.952585944,740294.4343866239,799734.8376254879,717472.3319648168,621006.2399999998,596999.9343000001,648000.1116000004,562000.0701000004,543000.0083000003,546000.0095000002,479000.0063000034,495000.088,503499.88850000355,456999.9496000032,614999.9297999882,317247.779,455612.0
GB00BP6MXD84,Shell plc,,,,,,,105380396.89,98161976.00000001,92056600.00000001,75022399.99,67032079.9831,74991005.5658,73968072.06980002,71760057.54521228,73441901.22349153,76204072.901,71999834.77570003,70413000.745,73408998.715,70604699.831,69611200.569,63045000.0,64657535.897
GB00BP92CJ43,Tate & Lyle plc,,,,,,,316274.4982447268,347270.71992464917,391383.8873520144,331182.0840098,3261823.866700001,2667377.134700003,2291908.1251999997,2319397.1239,2177875.6418,2182488.8969,2266975.0521000004,2173399.6423000004,1934892.5568,1949247.9294000003,1930000.0541999994,1995000.0,1865841.0
GB00BP9LHF23,Schroders Plc,,,,,,,683.3564758445,717.2927174890038,2976.21773031373,1305.2655244308658,2260.9808118345904,1086.9928,1003.0093999999999,1041.0094,674.4814,667.074684149034,539.4253000000002,687.59,637.9132000000008,620.9247000000007,708.9415999999976,504.0,1980.0
GB00BPQY8M80,Aviva plc,,,,,,,54607.49113398001,69752.5815740424,79943.77880157495,81445.96054296131,42219.54,63842.0101786253,44508.91769666294,23875.95,21810.63,20054.619029039557,19139.18590941937,19251.149,17937.84,17596.748,16190.944,11749.0,10630.0
GB00BRKD9Z53,MJ Gleeson Plc,,,,,,,34641.627579026484,22169.1463056744,10623.491635143071,5073.3293182,2100.9210542233495,1721.850585955778,1517.7212367207312,1586.477255048559,2287.1615385607174,975.176100000001,1361.8779000000006,1561.571100000001,2146.8761000000013,2909.8091000000013,3357.8940999999945,2692.0,3341.0
GB00BV9FP302,Computacenter Plc,,,,,,,35165.56924958572,39804.20977007677,43492.03756442628,12834.991542149999,19165.170000000002,20427.175538453,20479.13817330703,40456.08991799762,3290.0025,5191.037700000001,3565.1306000000036,3304.195200000002,3352.1863000000035,3071.883300000003,3082.553299999991,5640.0,1908.0
GB00BVFNZH21,Rotork plc,,,,,,,1166.785421207449,1221.3340737702458,1911.222120431935,2045.0350021299998,1359.03,1600.4468,4400.9881,4448.0297,5023.798899997625,5231.1281,5724.490100000002,6973.106000000002,5645.0,5594.213100000002,4574.971299999996,3217.0,3686.0
GB00BWFGQN14,Spirax-Sarco Engineering plc,,,,,,,24794.22143560196,29870.617429083264,13660.487252679362,15403.24,18246.460000000003,16422.313400000003,12964.9321,14631.497700000002,17265.8785,16272.925700000002,16659.081000000006,17354.057200000003,17230.082100000014,19562.823400000005,23878.0,20167.46,21780.999
GB00BYRJ5J14,Primary Health Properties Plc,,,,,,,281.61196408345796,319.553244048709,478.1951307874381,416.870673984803,493.42842356032907,613.1322215730839,676.0385898728321,727.152551953407,876.8906981071601,1324.399046081693,1364.6444236946395,1263.3539339374265,1267.2301051657043,1379.4828665509726,1993.550562649292,2254.901,2407.933
GB00BYT1DJ19,Intermediate Capital Group plc,,,,,,,205.12290156056102,314.2560120969749,453.403378615994,435.734779633405,254.139196798598,33.063600000297996,22.88,22.295900002398,44.000000002398004,13.92,176.9807000000242,49.22610000000006,74.02650000000011,47.96000000000036,48.91999999999889,66.0,11.0
GB00BYW0PQ60,Land Securities Group PLC,,,,,,,87095.96113173677,87287.22388061558,48068.93407725112,66909.107357,12103.8,12757.279362886398,21405.20922859299,12535.3713910352,14802.97,12744.5194503984,14170.920000000002,13312.803,16314.382,12577.150000000018,9905.859999999953,9186.639,7570.028
GB00BYYTFB60,Homeserve Plc,,,,,,,17476.891500265738,19729.282445296903,12865.45750363688,16868.93,15361.48,12418.941400000002,13704.575400000002,12891.954899999999,14734.4947,6629.0593,6815.0980000000045,7782.902200000005,8834.949900000005,11366.065700000008,12898.924499999977,12022.0,13700.467
GB00BYZN9041,Future Plc,,,,,,,1296.2163421176804,1415.7717746177002,1112.8289252404802,936.17121108,775.696986816615,215.79798156479998,197.44408932424105,178.99934707571902,571.908,483.9273,438.9694000000005,131.04260000000016,73.044,97.1423000000001,95.90899999999971,109.0,234.0
GB00BZ4BQC70,Johnson Matthey Plc,,,,,,,286814.77638089634,250118.39861056797,247069.3083,294498.7189017686,159708.0,158080.00000000003,154932.0,170855.34453079404,158802.8,165108.2101,214350.33000000005,204788.20010000002,203205.0,215112.83480000336,223566.0409999992,201147.406,206014.265
GRS003003035,National Bank of Greece S.A.,,,,,,,3450.821471448895,4861.759577892225,9165.16472783119,9082.855524788758,2607.2618717071996,1408.7940999973268,2569.1337,2550.462173687018,2180.973400002424,2637.9003,1992.9910000000025,3000.368305411205,2973.6464563928007,3722.9960000000005,2923.548,2999.96,2172.0
GRS004013009,Bank of Greece,,,,,,,1006.731501056189,1427.5234358547598,1613.09191498456,1642.9858678038422,2038.229199883805,1671.1644994557357,2819.2449440736004,4021.2173177342947,2187.9793412274566,1925.743118024278,2660.4056822502794,1960.3737543849359,1388.480044932411,1166.5438463474584,1023.7800720931114,936.638,1265.497
GRS014003032,Piraeus Financial Holdings S.A.,,,,,,,1430.099402291642,2167.3184960042413,3027.83193269696,2258.9012603925107,2180.5541535664,2130.2971866968,1762.190829804,1892.8782728576,1842.2636781136002,2261.9750000000004,3613.7639000000086,4407.64400000001,4390.786000000015,3403.97671344241,6993.989,2819.76,2840.37
GRS260333000,Hellenic Telecommunications Organization S.A.,,,,,,,31698.381336257833,38980.904032386694,47329.217433161146,47035.553613095384,15936.0035,17064.9316,11449.978100000002,10210.0018,9958.961500000001,9009.746199999998,29553.03080000013,27036.871,50800.08280000018,45249.004800000155,39956.88819999962,25410.0,25379.0
GRS298343005,HELLENiQ ENERGY Holdings S.A.,,,,,,,2981184.1321178675,2258576.8438268667,3163402.87190709,2216004.65,2013692.6521000024,2340908.956035218,1888422.7217,2009791.6204000001,3491834.999626159,3565557.9452999975,3318992.0500000003,3731770.389808653,3319913.04,4482078.5176,3360910.5,3311467.464,3760167.02
GRS314003013,MIG Holdings S.A.,,,,,,,129.14309580652397,990.452126900405,179992.15818588898,766739.335580648,871253.721261705,615416.7946115227,1142671.3354411458,611549.2752933162,632797.0789498194,630542.792089262,417575.63544877374,390106.33662760246,406877.2577130785,537443.1206914593,538907.5549506631,382425.867,482164.114
GRS323003012,Eurobank Ergasias Services and Holdings S.A.,,,,,,,3184.7554849867197,4072.61192075835,1682.72,1491.10527977209,921.9596275533097,791.2378516189328,604.1442543417983,990.8283409328001,751.5186161008,939.0431807151999,2259.305,2438.051599573219,9625.152100000012,1408.152,1099.86,1460.214,1165.779
HK0000139300,Television Broadcasts Limited,,,,,,,887.567121608999,903.123158841134,904.0741678791301,906.4042985838321,804.660143331622,965.729549553809,994.352269620017,1009.0513111942522,1046.2146419547141,1026.341339337089,876.2421935039268,832.593,4106.110500000004,3751.871300000004,4167.506999999988,673.64,635.713
HK0000592854,Shoucheng Holdings Limited,,,,,,,794703.5662252324,804499.721921151,963762.4263463817,669718.3316632304,215773.9084633196,292441.8273788407,338675.2390602367,231233.88665661696,201553.60810451605,196361.82515119735,112883.33970469642,3202.079197499614,30.18564711835016,166.00620000000006,51.428399999999925,54.37,48.37
HK0000608585,New World Development Company Limited,,,,,,,32656.04365920999,35246.22306079978,32317.265810139204,40595.10840496809,32608.381446313146,46723.379973668714,50642.2700043199,56624.609941519004,357523.00038556004,365533.5947317008,388909.1074999997,353096.42543102044,405352.9577000003,310834.9337000003,305990.09569999424,294166.0,42426.0
HK0000745908,Yuexiu Property Company Limited,,,,,,,10210.769479072625,11372.11188166731,19975.863209493586,13565.996296941843,16921.325244906137,21455.580670813655,38751.24200299737,32020.254391968687,59017.629131257665,61655.023141155994,87781.0528851104,77541.29752805812,80203.76152215144,3199.9612574136086,3837.6064999999644,4862.86,5209.416
HK0002007356,CLP Holdings Limited,,,,,,,42052474.196983986,35892049.51497322,38268691.515490726,48088370.73237214,49760999.19530003,42234038.10191025,44939938.44452472,38803821.94019999,44711847.8486,53754100.5899,46455997.31530003,46427998.66440006,47857002.29120006,52077498.47950004,50448980.7388,45105500.0,47690000.0
HK0003000038,The Hong Kong and China Gas Company Limited,,,,,,,366273.618213711,277171.6930145992,226496.10521282273,297236.43,298048.0100000047,469181.0976,740877.9596000005,892070.2085000031,892061.1987000033,1170230.1330999997,919747.1436000044,858999.7777000092,850999.9332000068,807000.0739000065,843000.4639999815,818000.0,922287.352
HK0004000045,Wharf (Holdings) Limited,,,,,,,31353.722094065688,31740.968544862135,36339.87197373399,36145.62375660507,36733.49947578896,41544.18664002189,46703.42237544338,57449.23362218067,59185.9265693295,71935.64019556738,79896.544377599,88958.35772788698,84417.454,41945.858984854705,34540.43445083566,40898.485,41980.611
HK0006000050,Power Assets Holdings Limited,,,,,,,10131234.537080292,10059617.550655667,9250378.65092901,10038245.33066005,9295979.119389644,8649998.4919,8630531.0799,8962018.999620948,9868720.309933247,9946822.645072905,93.4984956988981,89.40900083959811,95.72818653377911,85.2662411643581,70.71728312798375,69.265,79.736
HK0008011667,PCCW Limited,,,,,,,21204.072449375257,26013.644126512118,18876.812244251207,33191.84746922176,20729.86178841563,16895.709309737893,17551.29178456594,16470.95409338471,16810.16893520051,19116.22000142909,23109.746062930702,21942.833280805735,20644.389900000016,26366.091200000017,26182.163299999644,27794.752,25985.8
HK0010000088,Hang Lung Group Limited,,,,,,,26405.181524452168,11204.684827229546,11774.718136016041,30775.476933168884,8700.290945310026,39577.78539239975,10468.892277174033,16189.745867434392,20146.464525563286,49751.377895319085,967.8393000000007,1631.591,1260.684,896.148,776.819,5957.668,2635.38
HK0011000095,Hang Seng Bank Limited,,,,,,,4576.676929967162,3862.277736047015,569.2716348112,463.5288259888,439.5387199327998,563.7710805359998,547.0599890216,526.5476610376,509.13753405120013,612.2172547575999,700.4460860968064,571.468089546405,451.72171901367994,192.2,193.87,144.52,70.16
HK0012000102,Henderson Land Development Company Limited,,,,,,,12737.295997878986,14461.172607608072,15370.040516669735,24880.061366477097,16577.423658045507,13846.80073375867,26976.126227587094,27962.23290606834,41386.520500000006,33294.762200000005,45096.23020000003,47527.04900000003,44339.963900000024,37726.515800001864,41067.87099999993,42029.021,39163.549
HK0014000126,Hysan Development Company Limited,,,,,,,2532.461280761785,2493.0508922332333,2609.8947340048,3064.5432975,0.0,0.0,6384.9623,6996.7547,8319.031,6957.870099999999,7688.924900000003,7818.910300000002,6500.825100000003,6996.617500000003,41.97469999999995,23.0,548.0
HK0016000132,Sun Hung Kai Properties Limited,,,,,,,67412.00364140677,70056.88519772398,87859.64173333315,53685.317392184064,89413.90989121483,82854.9294274148,193099.60009077008,191881.5182127914,131887.9127870422,194139.3929,154182.3982000001,227587.85167889553,207686.91170000017,216215.712,207122.848,191772.057,182597.736
HK0019000162,Swire Pacific Limited,,,,,,,388461.43484169425,555068.0901999999,577359.5312000001,345898.64999999997,102917.8337,202564.0105,160580.80630000003,158916.9552,16079795.105599998,16871469.403300002,17739998.729700003,17937999.856800005,18453544.039100002,18658261.998,18668500.020899996,7774000.0,171400.0
HK0023000190,"The Bank of East Asia, Limited",,,,,,,1150.966528950945,1258.024815124016,1404.4771710452428,1295.4808719721711,1639.394810461171,1705.791103070127,1939.497604958965,1985.0968656156322,2404.700174799531,3072.335031460157,2863.4984996433286,1342.237,1168.9075000000014,2938.09,4578.67,3471.32,4795.49
HK0083000502,Sino Land Company Limited,,,,,,,9610.385617652315,16628.208772909795,14661.217571773062,12155.746384285527,19385.561699584487,16473.667238345533,12666.445796458844,16998.347608166023,16010.055588172938,15217.85341655375,42213.47428937843,21503.78606406727,11856.577500000003,514.1866000023703,605.9,4045.1,2906.5
HK0101000591,Hang Lung Properties Limited,,,,,,,18763.91347261999,11450.790399291434,14088.79805044306,24839.050651221,7731.1947974064005,36254.85974024073,5730.612796449034,15026.376562197129,489.61580000000004,2413.9518999999996,968.1004000000005,2285.2753000000007,4967.913700000003,3062.0000000000273,6049.159999999839,3150.0,2635.38
HK0144000764,China Merchants Port Holdings Company Limited,,,,,,,12139.421664029287,17626.427613220272,25041.904904887037,27383.00905833876,15594.178990284421,24886.212489186684,37828.07435311348,43757.883067404415,30313.081000861377,35531.930458813724,35524.64459621085,34292.31293997731,72112.13280000004,71223.13110000004,34303.05549999989,53880.49,61898.33
HK0165000859,China Everbright Limited,,,,,,,156.611298947766,238.633215808818,339.55446340562696,327.9600611193691,291.469748145235,194.459296633373,222.077174244081,289.7858221812871,574.391721261487,469.63202212402905,513.8651659981227,86.883,66.974,74.115,81.1,89.1,25.2
HK0200030994,Melco International Development Limited,,,,,,,1682.279408407997,2090.559638789344,7245.618366573889,1122.696056095979,215.27316616704002,207.957346714262,206.38424968116402,223.632339067455,274.299661843881,307.36838900384106,647.4132000000003,71050.72045464342,116738.43350000252,111481.82360000006,30202.864,16331.0,14842.0
HK0242001243,Shun Tak Holdings Limited,,,,,,,337288.0991965208,368437.02224516217,393141.1316547758,353475.3124201316,277610.8466929887,254218.65011759865,301353.194075666,349577.95303293254,366716.40606929845,391473.14170000004,458158.91380000004,450871.198,449511.149,423310.922,335693.985,32002.0,5950.0
HK0267001375,CITIC Limited,,,,,,,27725267.967545502,30390987.833468612,34162916.931047685,38992849.00952167,25281306.105771035,18614204.212160867,18019800.073959555,27899611.673626285,30609087.05971993,26334095.309226755,27171974.763393737,35224670.796651304,54033132.44918826,59696802.254,57637051.088,96192203.368,115226348.699
HK0270001396,Guangdong Investment Limited,,,,,,,1605804.2337820863,1724346.4500833945,1864881.1243498125,1590235.2241779482,1877902.5217181728,2833480.8994959737,2925810.514769591,2710697.7765950444,4409128.333524587,4151087.2820424098,3840679.68698861,4270035.1745733395,5168568.469946693,5597875.740733366,2059388.7259999975,3126915.51,3035668.3
HK0291001490,China Resources Beer (Holdings) Company Limited,,,,,,,292553.75546503585,327799.64547992015,258995.74055048107,313967.21113796823,398408.50057913596,274843.6680653719,299231.5522862908,355290.1909586765,413921.12811756687,460118.96835228766,195967.0956731263,181603.58375037147,375000.08920000005,252999.99500000002,195000.09879999992,147000.0,110000.0
HK0293001514,Cathay Pacific Airways Limited,,,,,,,10525352.045052083,12260196.450589605,14104850.00752923,14741992.984034885,14199350.62,15757036.669999998,16659937.49,16414099.750037609,16307366.956987446,17017364.690304756,18019827.450000003,17907678.563,17996912.008,18405993.913,18429616.043,7534910.0,6020691.0
HK0308001558,China Travel International Investment Hong Kong Limited,,,,,,,23386.10861411219,26194.750498181813,642274.3621798516,233312.8984488957,12940.1506555343,14410.862097622501,14424.28368107631,13450.344676740307,12475.279450003787,12227.358711760415,11881.088752598078,10836.93356753127,13992.665921281514,31417.46,30356.87,9049.94,15023.52
HK0363006039,Shanghai Industrial Holdings Limited,,,,,,,82913.6234368145,94586.9650561877,134611.90056336825,161411.6239487043,170520.4275200749,229813.40307583648,181600.35064667003,174618.6811801025,187721.41523690088,197166.40729226763,200495.68642068474,213442.15104581838,241157.7542887111,249977.98036176607,254534.9887308108,267204.801,340697.213
HK0392044647,Beijing Enterprises Holdings Limited,,,,,,,50458.43631375939,34303.41065442505,108508.40957029622,235255.51535443316,281265.013224672,343375.00526380667,369472.3486973312,432201.2265128327,506196.5308668474,609053.6533407238,760412.0042336714,1645157.557,873623.132,1569194.999,692933.2457999918,709174.28,575532.425
HK0440001847,Dah Sing Financial Holdings Limited,,,,,,,438.76251806350996,621.879560070392,811.35013938417,606.6833208234201,603.010130300569,704.138412690481,713.2754417955439,719.92372342115,746.1210489816991,1149.5487827196428,1098.0427251081592,753.5648303342608,725.4880395119378,709.5238190438128,652.2171700370596,392.23,47.678
HK0688002218,China Overseas Land & Investment Limited,,,,,,,27932.56151957696,42921.261224602014,61429.302785400905,66873.22315067519,136716.57127271796,181520.57818575198,165650.69504723794,222922.26890822052,280542.90191377123,436195.3665826424,519966.1667333076,33474.15190000033,32006.840300000316,29351.647729263244,41320.01089999993,21960.0,33872.0
HK0941009539,China Mobile Limited,,,,,,,147754.62993148417,189582.70980223792,524172.89959903515,573113.5303512,511459.0038143008,524028.1547723768,612063.1084510096,456907.9165335976,429073.20424196165,377347.1233363136,404316.06267314014,366754.222,350671.91541407775,330275.0720601186,297693.7599999995,262237.177,266716.37
HK0992009065,Lenovo Group Limited,,,,,,,43982.196791658745,242817.9777868954,24941.851013804404,36078.535618600006,2306.15,1388.114,1145.1432,2295.0132,3594.8232,5602.913199999999,6538.046400000006,7066.073200000011,8294.052800000003,6369.993200000002,6030.92639999999,7765.92,7269.0
