ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
JP3415400005,SEINO HDG.,,,,,,,16.77,15.74,11.22,14.21,13.7,13.86,7.28,7.25,4.61,5.31,8.05,7.57,8.25,13.6,13.05,10.04,9.97,
JP3419050004,SEGA SAMMY HDG.,,,,,,,15.16,25.2,42.98,39.36,52.77,52.35,44.59,48.17,49.19,58.47,63.44,58.72,60.61,59.81,61.61,66.9,65.81,
JP3419400001,SEKISUI CHEMICAL,,,,,,34.47,49.4,46.96,69.36,68.95,71.62,71.01,67.97,69.23,69.61,72.04,69.39,80.54,77.11,78.01,79.2,78.04,81.94,75.38
JP3420600003,SEKISUI HOUSE,,,,,,8.07,6.4,4.13,15.13,44.33,35.75,37.31,39.54,42.24,44.14,47.37,48.17,50.43,46.39,50.46,54.12,57.41,60.6,78.95
JP3421100003,JAPAN PETROLEUM EXP.,,,,,,,8.22,8.3,1.77,5.48,20.23,16.01,16.8,19.6,21.9,22.94,32.97,33.96,52.11,49.92,52.16,48.24,71.95,71.0
JP3421800008,SECOM,,,,20.24,14.48,17.03,15.36,12.88,21.42,23.99,22.43,24.49,20.11,23.17,26.46,26.26,30.17,24.31,33.34,33.41,37.83,52.32,46.03,
JP3425000001,CENTRAL GLASS,,,,,,,13.67,11.34,23.32,37.76,37.92,46.16,34.53,28.57,20.47,25.48,37.7,32.42,30.09,26.15,26.31,33.51,31.94,31.66
JP3429800000,ANA HOLDINGS,,,,,,32.12,57.52,66.35,56.66,67.71,67.43,66.12,69.68,70.99,63.98,63.02,64.3,60.73,66.6,79.38,82.62,83.34,81.34,67.95
JP3435000009,SONY GROUP,,,,42.06,50.07,54.8,74.51,75.44,73.48,87.25,91.17,84.84,86.05,81.05,80.17,77.43,77.21,82.79,84.94,88.43,89.16,89.63,90.32,84.7
JP3436100006,SOFTBANK GROUP,,,,,,15.67,17.86,9.57,16.83,31.75,26.41,29.94,35.68,43.74,39.42,38.66,43.49,40.63,42.75,43.05,40.36,48.47,58.49,56.6
JP3436120004,SBI HDG.,,,,,,32.92,30.44,30.97,25.16,25.73,13.48,16.02,21.53,30.71,35.51,33.5,38.42,42.78,40.65,38.04,38.94,36.2,36.98,32.57
JP3443600006,TAISEI,,,,,,35.34,37.59,37.89,59.42,63.23,68.54,63.66,61.67,62.88,64.32,60.26,74.31,74.32,77.46,76.58,75.02,71.95,74.09,70.89
JP3449020001,TAIHEIYO CEMENT,,,,,,40.68,51.53,45.53,58.65,46.92,45.21,48.57,47.08,47.8,42.54,40.75,39.58,39.63,37.98,37.54,43.19,45.92,46.14,43.18
JP3452000007,TAIYO YUDEN,,,,,,,44.58,55.73,30.18,64.38,52.37,54.03,53.93,44.69,45.0,41.14,47.42,48.31,65.3,60.63,64.95,65.9,65.51,72.24
JP3456000003,TAKASHIMAYA,,,,,,17.97,19.27,19.29,14.99,34.9,18.07,27.78,11.26,10.13,13.27,13.89,11.26,10.18,9.56,27.11,23.86,25.27,19.15,18.51
JP3459600007,TAKARA HDG.,,,,,,,14.11,12.36,7.91,11.51,19.94,22.46,26.75,26.89,22.12,25.76,19.98,29.35,33.7,32.4,34.07,49.15,55.75,56.48
JP3463000004,TAKEDA PHARMACEUTICAL,,,,14.39,15.12,16.05,46.42,44.16,48.98,57.65,61.85,57.09,56.93,61.62,63.71,59.79,67.84,72.72,76.99,79.42,81.65,81.94,79.38,75.17
JP3475350009,DAIICHI SANKYO,,,,,,,,32.78,28.25,50.56,54.54,66.1,56.92,61.08,62.69,65.48,65.68,70.09,70.03,68.49,67.85,74.55,78.38,79.09
JP3481800005,DAIKIN INDUSTRIES,,,,,,49.35,36.75,42.55,57.88,65.38,69.21,77.21,74.86,70.48,63.37,67.94,64.78,64.71,64.32,65.98,68.08,66.6,64.15,64.83
JP3485800001,DAICEL,,,,,,,37.99,36.32,27.33,32.81,40.02,37.58,47.75,41.4,36.07,34.51,37.56,35.64,38.41,38.47,40.28,63.96,70.51,66.82
JP3486800000,DAITO TST.CONSTRUCTION,,,,,,18.29,21.62,24.9,27.13,54.16,49.24,43.86,38.06,36.9,33.61,36.42,37.73,36.58,40.21,42.2,49.51,54.55,59.26,64.29
JP3491000000,DAIDO STEEL,,,,,,,8.83,21.8,19.02,24.78,24.42,26.89,36.4,17.91,16.67,17.63,17.43,21.86,20.56,18.86,32.47,41.27,38.23,45.41
JP3493400000,DIC,,,,,,,42.06,37.45,37.05,42.85,40.29,43.93,46.72,46.18,49.45,52.66,61.2,58.17,70.12,71.65,77.12,78.17,71.78,72.8
JP3493800001,DAI NIPPON PRINTING,,,,,,50.36,56.9,55.44,57.14,63.01,69.46,56.52,49.78,64.01,60.15,59.07,58.8,57.25,54.63,53.12,52.75,53.79,58.91,64.12
JP3495000006,SUMITOMO PHARMA,,,,,,8.25,9.72,36.34,32.77,33.86,28.51,31.06,33.04,35.95,38.22,54.02,55.91,47.22,49.32,42.61,49.67,56.38,62.56,57.65
JP3496400007,KDDI,,,,14.53,13.48,19.32,40.69,41.42,43.18,54.25,57.09,56.27,53.13,48.72,49.01,50.22,46.99,68.13,68.91,66.4,61.47,58.77,54.7,
JP3499800005,MITSUBISHI HC CAPITAL,,,,,,,18.83,22.34,18.92,27.94,23.56,21.03,22.72,23.45,20.64,19.47,23.94,30.14,32.04,34.4,40.97,50.66,65.6,63.4
JP3500610005,RESONA HOLDINGS,,,,,,29.11,28.73,29.28,39.42,64.55,64.96,67.09,66.06,63.59,65.02,62.38,64.17,60.43,61.63,56.66,57.7,57.88,60.86,58.08
JP3502200003,DAIWA SECURITIES GROUP,,,,,,61.12,65.65,63.52,65.74,71.99,71.46,72.16,71.77,72.64,74.58,74.81,73.1,75.08,75.34,77.9,77.67,78.12,78.31,79.85
JP3505000004,DAIWA HOUSE INDUSTRY,,,,,,13.3,12.59,22.85,36.76,35.61,49.25,55.19,49.58,49.37,52.61,50.73,51.11,63.47,60.64,67.42,73.02,76.95,74.32,74.11
JP3511800009,CHIBA BANK,,,,,,16.07,13.99,18.34,26.5,26.5,24.91,24.34,15.84,13.12,15.29,19.47,19.37,30.33,36.53,37.57,36.26,40.42,40.79,30.85
JP3519400000,CHUGAI PHARM.,,,,,,35.6,38.8,32.77,46.96,42.73,65.09,61.49,60.92,61.63,61.89,56.88,49.34,47.37,50.41,61.49,66.95,68.48,74.02,72.2
JP3522200009,CHUGOKU ELEC.POWER,,,,,,,17.31,22.97,13.46,15.96,18.11,20.04,21.15,17.02,18.66,37.53,34.98,33.62,32.43,35.3,34.75,50.52,43.99,44.22
JP3526600006,CHUBU ELEC.POWER,,,,,,,56.29,47.86,66.67,63.41,58.59,64.23,61.37,58.19,61.94,65.81,63.86,55.95,48.13,39.51,40.66,33.86,37.2,42.31
JP3528600004,CHIYODA CORPORATION,,,,,,5.08,15.0,26.15,41.53,38.96,49.91,46.76,51.96,48.15,51.27,59.58,53.94,52.32,50.26,63.86,59.91,61.33,59.33,64.45
JP3538800008,TDK,,,,,,42.51,56.13,50.47,49.38,53.78,63.73,61.28,73.11,69.04,76.45,78.25,76.68,72.09,69.97,78.49,77.57,73.69,68.7,69.93
JP3539220008,T & D HOLDINGS,,,,,,,53.93,57.3,66.84,64.83,62.48,56.18,53.64,45.96,49.07,45.62,56.85,57.88,62.1,56.76,63.3,57.9,56.81,52.21
JP3539250005,THK,,,,,,,4.91,4.09,4.1,14.91,9.66,2.37,4.13,6.73,8.08,8.79,8.46,11.21,67.35,63.36,56.69,62.07,63.52,
JP3544000007,TEIJIN,,,,,,40.19,42.4,56.34,65.25,62.46,70.65,72.64,70.67,72.71,71.34,66.98,67.15,58.7,61.03,57.86,59.21,54.33,59.22,50.49
JP3546800008,TERUMO,,,,,,37.31,40.02,38.8,54.28,58.55,52.92,59.27,57.73,56.78,59.95,67.53,74.5,71.55,80.58,79.48,83.21,79.26,78.28,77.65
JP3548610009,DENA,,,,,,,,,32.57,22.56,27.24,19.87,26.6,28.11,35.82,29.19,39.56,19.79,26.26,36.62,32.21,42.55,42.65,51.74
JP3549600009,DENKA,,,,,,15.38,14.83,11.59,45.81,40.55,42.91,43.83,45.81,42.49,43.04,39.27,49.51,61.45,62.54,60.74,66.26,66.98,65.29,
JP3551200003,ELEC.POWER DEV.,,,,,,27.45,28.48,26.29,29.17,50.07,51.82,63.75,60.28,62.45,65.11,59.34,53.71,50.12,39.16,38.56,48.13,52.01,44.8,39.78
JP3551500006,DENSO,,,,,,,52.22,54.52,66.05,74.74,70.26,73.99,65.72,61.24,61.51,62.11,70.92,61.08,63.09,58.83,61.97,62.99,67.14,63.45
JP3551520004,DENTSU GROUP,,,,,,24.77,30.43,28.89,41.59,45.77,50.35,54.25,53.58,52.41,53.16,46.9,43.73,51.01,57.94,80.71,78.52,76.18,74.94,78.2
JP3560800009,TOKAI CARBON,,,,,,9.88,14.46,15.37,7.33,9.57,18.21,12.84,19.09,17.99,16.48,17.91,22.31,31.15,33.88,47.58,60.71,58.97,65.74,
JP3566800003,CENTRAL JAPAN RAILWAY,,,,,,23.88,23.51,13.34,15.61,17.03,15.99,32.61,42.2,44.22,40.48,38.73,32.21,31.79,27.99,26.57,30.63,33.07,36.84,30.86
JP3571400005,TOKYO ELECTRON,,,,,,38.23,51.66,47.47,59.93,64.2,70.13,66.13,56.56,52.35,54.63,59.75,56.89,57.47,70.99,71.38,71.02,71.04,70.85,71.82
JP3573000001,TOKYO GAS,,,,,,46.82,46.6,47.68,52.26,76.66,74.57,73.14,70.75,65.16,67.85,72.45,69.68,70.07,63.19,67.81,75.54,74.92,75.93,70.55
JP3574200006,TOKYU,,,,26.24,17.67,33.38,53.71,27.38,19.72,20.09,31.56,30.32,27.82,24.81,22.96,28.89,26.55,24.81,21.8,23.85,58.41,59.97,56.49,53.46
JP3579800008,TOKYO STEEL MNFG.,,,,,,,10.65,11.57,7.16,4.4,4.09,3.62,4.01,3.6,2.37,3.18,5.91,6.98,7.8,6.28,15.32,21.01,19.07,
JP3582600007,TOKYO TATEMONO,,,,,,17.76,20.8,10.88,17.53,10.61,7.94,11.57,9.01,10.29,20.51,29.97,30.18,32.4,47.27,61.65,58.89,56.21,52.92,49.06
JP3585800000,TOKYO ELECTRIC POWER CO. HDG.,,,,45.96,39.26,46.87,49.76,49.18,54.37,60.96,71.11,63.85,2.17,48.8,49.17,46.35,46.86,46.11,57.15,58.86,60.39,53.01,55.17,
JP3588600001,TBS HOLDINGS,,,,,,,22.85,14.24,13.81,14.1,18.45,18.52,23.43,18.85,15.6,21.73,17.74,20.31,16.15,16.51,18.94,24.19,48.6,51.02
JP3592200004,TOSHIBA DEAD - DELIST.20/12/23,,,,,,,57.05,67.55,72.82,86.0,82.34,82.07,87.65,89.65,91.58,88.86,89.83,88.98,85.6,93.31,92.35,93.3,92.85,91.57
JP3595200001,TOSOH,,,,,,18.0,25.08,27.36,52.39,39.79,36.84,38.78,33.16,30.96,27.16,23.69,26.33,26.96,32.29,35.16,36.12,36.07,41.75,43.51
JP3596200000,TOTO,,,,,,39.68,24.14,14.86,31.63,27.83,56.87,52.65,59.57,61.91,64.42,66.83,78.37,66.67,69.35,74.09,72.9,71.38,72.76,69.52
JP3597800006,TOBU RAILWAY,,,,,,20.06,18.05,8.38,12.37,9.66,10.69,8.48,7.81,8.83,9.34,10.12,11.74,11.28,21.46,16.91,17.79,14.79,16.76,28.4
JP3598600009,TOHO,,,,,,24.86,23.33,21.23,14.22,9.24,16.38,4.19,2.89,2.43,4.71,4.38,4.2,4.22,3.76,5.44,3.61,4.61,31.87,
JP3600200004,TOHO GAS,,,,,,,,,15.79,16.35,28.57,22.42,28.31,21.5,25.06,27.26,27.38,27.42,31.45,44.06,43.11,50.43,48.73,51.62
JP3605400005,TOHOKU ELECTRIC PWR.,,,,,,26.48,38.53,36.8,22.48,32.79,39.5,39.0,28.45,27.93,15.27,20.48,21.98,29.44,27.82,27.93,33.32,34.31,44.39,
JP3613000003,TOYO SUISAN KAISHA,,,,,,,4.65,6.48,4.03,7.5,10.79,9.92,4.33,4.62,5.83,7.27,9.32,13.71,12.52,17.82,17.28,14.67,12.31,38.66
JP3613400005,TOYO SEIKAN GROUP HDG.,,,,,,8.79,11.89,27.48,32.08,47.74,46.18,47.46,40.44,22.93,24.77,21.68,27.09,22.3,26.13,29.07,41.01,53.47,50.05,49.73
JP3619800000,TOYOBO,,,,,,,56.36,69.71,49.42,46.16,49.85,46.77,53.68,45.15,22.32,20.11,29.36,23.41,24.81,33.39,35.26,48.03,61.51,63.28
JP3621000003,TORAY INDS.,,,,,,31.07,26.28,31.38,42.34,54.01,52.33,56.29,64.25,62.63,61.47,58.24,53.75,51.79,52.52,71.7,71.08,67.44,65.92,
JP3625000009,TOKUYAMA,,,,,,42.31,49.11,40.33,27.68,32.07,42.1,38.84,44.1,32.76,33.38,34.95,40.29,46.8,48.4,47.37,47.78,46.71,40.5,49.09
JP3626800001,LIXIL,,,,,,14.14,20.47,17.78,29.27,23.85,27.72,28.3,31.78,50.44,45.84,48.53,66.42,68.75,75.87,76.44,78.09,86.78,84.19,82.61
JP3629000005,TOPPAN HOLDINGS,,,,,,50.49,28.03,44.94,60.55,55.89,51.03,55.13,52.52,59.19,65.94,65.36,72.14,67.78,69.4,68.9,71.9,72.55,66.95,74.41
JP3633400001,TOYOTA MOTOR,,,,38.93,39.3,58.12,71.69,71.03,72.28,71.2,83.76,78.19,80.48,77.43,68.9,73.66,73.17,72.66,79.3,80.59,79.42,84.36,81.98,80.03
JP3634200004,TOYODA GOSEI,,,,,,,37.84,39.39,33.52,35.46,35.75,41.44,44.66,38.27,41.6,39.72,43.6,48.49,52.95,56.23,57.4,60.2,61.75,59.09
JP3634600005,TOYOTA INDS.,,,,,,38.73,51.24,45.19,65.92,66.07,64.58,65.06,56.44,63.75,62.92,60.92,57.06,58.63,59.83,58.99,64.11,64.23,64.87,
JP3635000007,TOYOTA TSUSHO,,,,,,36.73,44.7,34.8,30.33,42.95,40.83,40.94,38.19,46.12,44.0,45.42,50.3,50.47,47.13,44.13,54.89,58.83,57.18,58.56
JP3635400009,TOYOTA BOSHOKU,,,,,,,18.9,17.13,22.57,30.92,36.01,35.61,41.6,42.7,40.02,42.91,47.13,41.48,42.68,46.75,51.63,50.39,52.59,48.15
JP3637300009,TREND MICRO,,,,,,42.95,39.71,27.85,59.83,56.14,53.88,53.49,59.44,55.21,48.37,55.84,48.87,56.51,51.04,56.13,55.14,55.74,61.62,
JP3638600001,DOWA HDG.,,,,,,18.11,21.83,21.38,26.81,37.06,40.8,46.46,49.33,42.91,41.92,43.72,42.41,44.74,59.84,68.57,70.0,69.67,65.86,61.77
JP3657400002,NIKON,,,,,,18.35,32.6,46.17,69.5,58.33,59.81,64.66,58.96,64.63,67.71,65.48,64.4,71.52,62.14,60.96,68.62,67.49,67.34,71.97
JP3659000008,WEST JAPAN RAILWAY,,,,,,20.57,11.0,10.07,25.15,35.21,34.03,32.87,34.43,35.56,35.32,35.29,38.72,48.14,47.52,50.32,57.69,55.98,55.51,54.43
JP3663900003,SOJITZ,,,,,,28.8,24.35,26.98,29.83,38.02,39.6,37.69,31.83,32.53,47.72,36.99,37.71,48.61,42.07,54.51,57.12,59.03,70.94,70.87
JP3665200006,NICHIREI,,,,,,,34.32,36.78,30.27,30.46,32.35,34.86,46.84,42.9,40.54,50.37,45.67,47.91,47.21,72.47,72.1,73.41,71.85,
JP3667600005,JGC HOLDINGS,,,,,,20.32,18.08,18.11,36.85,32.34,30.39,28.56,39.83,34.77,34.43,36.46,38.75,43.77,40.14,41.78,43.73,41.04,37.26,48.09
JP3670800006,NISSAN CHEMICAL,,,,,,12.62,3.96,4.08,2.63,0.4,7.46,7.82,7.95,7.94,23.14,23.9,35.34,40.79,44.17,50.57,64.8,61.47,56.74,
JP3672400003,NISSAN MOTOR,,,,42.09,38.74,52.77,60.35,60.76,52.5,60.39,65.4,69.3,78.99,79.8,82.28,81.83,77.48,72.77,73.93,72.21,75.52,80.16,82.07,83.08
JP3675600005,NISSIN FOODS HOLDINGS,,,,,,,23.51,21.9,14.34,16.02,14.7,16.03,28.99,26.75,28.46,33.61,37.59,44.34,54.34,65.93,64.89,65.58,68.21,68.11
JP3676800000,NISSHIN SEIFUN,,,,,,,43.05,29.37,41.48,43.67,41.41,37.7,33.38,31.36,25.73,21.73,23.79,25.18,24.91,27.14,59.94,65.8,61.55,66.94
JP3678000005,NISSHINBO HOLDINGS,,,,,,10.55,11.15,21.88,30.88,50.83,57.36,59.94,57.96,50.41,48.59,50.95,49.45,52.37,60.95,54.78,64.23,61.59,62.93,
JP3684000007,NITTO DENKO,,,,,,54.06,57.13,52.32,38.52,43.33,39.67,43.67,38.03,39.26,41.17,55.85,65.66,58.16,68.76,68.28,72.78,75.09,76.92,75.61
JP3686800008,NIPPON SHEET GLASS,,,,,,33.14,19.2,45.54,37.12,66.41,62.06,63.16,68.36,67.0,65.55,65.72,69.96,73.25,72.39,75.13,72.6,73.21,70.28,56.15
JP3688370000,NIPPON EXPRESS HOLDINGS,,,,,,19.67,57.89,41.84,57.08,60.3,56.43,60.11,56.57,59.69,60.21,58.11,54.22,53.86,46.53,42.55,51.94,60.71,54.0,49.46
JP3689500001,ORACLE JAPAN,,,,,,,32.62,32.91,24.15,8.03,13.1,29.46,30.46,34.21,46.33,40.35,51.92,58.81,61.78,65.1,64.53,56.72,55.16,55.35
JP3695200000,NGK INSULATORS,,,,,,22.87,36.14,34.4,39.61,57.53,51.7,52.86,48.84,41.43,43.4,43.46,63.21,65.63,65.3,67.65,69.64,68.83,68.64,67.71
JP3711200000,AOZORA BANK,,,,,,,25.12,22.09,22.45,33.47,37.42,39.51,41.64,39.37,39.57,39.09,40.73,43.26,45.42,47.45,52.27,52.18,50.87,47.99
JP3711600001,NIPPON SANSO HOLDINGS,,,,,,,34.62,37.59,25.28,36.39,36.59,38.25,30.1,32.02,34.03,35.97,35.62,39.23,36.02,34.72,38.76,41.79,58.91,56.55
JP3720800006,NSK,,,,,,30.82,38.1,39.35,48.81,53.16,62.64,68.84,65.69,65.14,63.85,60.91,66.29,63.52,64.3,69.73,72.76,69.27,69.08,66.55
JP3721400004,JAPAN STEEL WORKS,,,,,,12.09,13.13,17.13,34.22,26.61,23.45,25.91,17.65,17.98,20.16,18.71,23.92,29.85,26.0,27.87,25.36,29.27,35.58,
JP3726800000,JAPAN TOBACCO,,,,70.21,65.6,73.28,68.62,70.29,66.9,69.49,68.05,73.67,70.68,68.61,69.75,74.02,81.1,75.85,76.26,77.16,85.91,89.16,88.31,77.47
JP3729000004,SBI SHINSEI BANKLIMITED DEAD - DELIST.28/09/23,,,,,,39.76,44.42,43.72,39.15,48.2,50.4,47.09,47.24,43.11,48.22,47.69,55.86,56.53,62.05,57.25,64.4,65.43,73.55,69.47
JP3733000008,NEC,,,,,,51.54,52.55,51.94,61.5,65.03,74.18,56.56,60.93,77.22,78.84,77.76,83.26,85.32,83.88,82.38,84.7,88.21,82.41,82.08
JP3733400000,NIPPON ELEC.GLASS,,,,,,22.93,20.61,25.4,27.53,44.44,35.66,25.43,39.04,36.55,34.18,37.13,43.33,51.66,51.4,54.21,59.2,62.33,52.71,47.41
JP3734800000,NIDEC,,,,,,27.37,29.93,28.94,23.93,24.96,33.88,34.95,54.06,46.1,51.15,47.43,54.3,55.94,52.13,51.07,61.47,67.67,64.85,68.91
JP3735400008,NIPPON TELG. & TEL.,,,,23.01,22.97,34.4,59.03,58.16,63.71,60.26,63.58,63.95,56.13,64.78,64.36,67.26,64.11,56.91,60.2,57.96,59.67,57.47,58.72,64.9
JP3738600000,NITERRA,,,,,,,23.95,25.9,27.01,26.97,38.4,40.97,46.81,45.82,50.31,50.66,41.32,45.68,55.11,47.83,46.92,49.73,56.35,51.88
JP3742600004,NHK SPRING,,,,,,,9.89,13.49,8.23,25.8,31.18,30.02,28.32,29.16,31.28,31.24,30.02,30.88,29.44,34.39,34.59,34.88,34.27,36.41
JP3743000006,NH FOODS,,,,,,,30.68,30.6,26.19,30.02,28.36,37.16,35.07,40.49,39.55,38.1,45.51,45.36,43.0,52.22,59.65,62.26,58.77,64.04
JP3753000003,NIPPON YUSEN KK,,,,,,25.64,32.56,38.13,45.63,46.41,55.3,57.94,57.59,56.97,66.31,67.36,64.83,67.49,65.54,77.27,83.33,83.61,84.7,75.92
JP3756100008,NITORI HOLDINGS,,,,,,,21.56,21.55,18.02,21.35,18.24,16.36,17.32,16.63,18.89,24.16,27.11,29.13,33.08,51.22,52.88,57.09,56.35,66.25
JP3756600007,NINTENDO,,,,,,19.2,21.89,12.86,29.7,43.76,48.48,53.44,55.67,54.79,57.97,58.15,59.67,61.14,61.57,64.59,64.88,68.76,72.48,78.58
JP3762600009,NOMURA HDG.,,,,44.17,38.29,60.0,70.56,67.62,70.64,82.51,83.19,77.13,78.42,84.48,80.42,84.08,81.51,83.19,86.62,88.95,92.04,92.14,90.01,88.94
JP3762800005,NOMURA RESEARCH INST.,,,,,,,46.78,54.0,50.13,51.32,53.83,48.84,64.97,58.52,57.92,60.67,62.76,61.83,63.07,71.43,68.26,56.88,60.38,62.71
JP3765400001,HOUSE SHOKUHIN GP.HONSHA K K,,,,,,,13.05,8.1,8.06,13.42,21.29,23.51,22.12,17.77,16.02,15.18,17.2,14.22,12.97,20.3,22.11,20.94,19.61,45.36
JP3766550002,HAKUHODO DY HDG.,,,,,,,26.1,32.83,9.89,21.81,19.51,21.63,24.4,22.82,20.05,25.9,20.14,25.93,26.41,36.6,44.51,48.37,49.72,58.49
JP3768600003,HASEKO,,,,,,,17.48,19.1,16.24,18.56,17.14,12.12,11.7,11.15,5.69,7.01,7.68,6.85,20.84,34.39,37.47,44.76,43.05,53.22
JP3769000005,HACHIJUNI BANK,,,,,,,14.21,19.89,14.59,23.32,22.49,15.12,23.79,19.38,12.63,14.33,24.81,15.54,26.1,23.11,26.95,24.93,22.63,19.01
JP3774200004,HANKYU HANSHIN HDG.,,,,,,17.6,14.77,14.65,9.95,13.33,17.75,32.87,30.68,25.01,26.08,28.6,26.69,34.04,31.68,29.97,28.7,39.02,52.4,51.87
JP3778630008,BANDAI NAMCO HDG.,,,,,,,,37.56,47.87,49.99,39.64,35.95,43.54,39.74,31.07,30.99,35.89,33.09,58.54,52.88,51.28,60.21,61.48,65.78
JP3780100008,PARK24,,,,,,10.02,18.74,19.89,17.38,16.46,16.43,23.81,27.05,23.07,26.47,24.02,28.38,27.68,34.71,40.23,47.22,50.39,57.88,57.84
JP3783420007,HIKARI TSUSHIN,,,,,,,32.14,27.81,19.08,14.44,25.86,11.97,12.45,13.47,12.35,11.19,9.76,11.69,11.23,17.31,13.19,13.93,15.24,26.86
JP3783600004,EAST JAPAN RAILWAY,,,,,,,74.94,72.7,55.46,54.04,50.19,52.31,50.69,51.81,52.75,58.94,59.39,61.17,63.5,59.28,58.66,58.3,57.22,55.06
JP3786200000,HITACHI METALS DEAD - DELIST.29/12/22,,,,,,,44.64,48.22,45.97,57.39,62.04,56.16,54.38,55.27,53.36,53.69,59.83,58.77,69.46,66.41,66.2,65.92,55.57,
JP3787000003,HITACHI CON.MCH.,,,,,,,14.57,53.03,47.5,48.78,47.66,50.44,44.86,60.94,62.38,66.84,68.78,73.06,67.79,67.43,70.3,64.56,69.67,70.37
JP3788600009,HITACHI,,,,,,,50.57,57.19,69.31,68.81,69.63,71.13,71.44,72.43,73.26,75.81,80.85,82.82,88.82,86.95,88.8,89.65,87.84,88.15
JP3792600003,HINO MOTORS,,,,,,37.85,41.01,40.09,35.86,38.25,46.69,48.21,41.08,46.35,47.65,48.34,52.51,53.55,53.71,51.81,61.97,64.29,62.8,
JP3796150005,HIROGIN HOLDINGS,,,,,,,25.98,22.09,19.29,17.66,16.02,17.64,10.79,12.82,13.05,8.82,10.93,9.67,19.8,20.13,21.28,27.01,32.37,38.91
JP3799000009,HIROSE ELECTRIC,,,,,,21.14,20.4,17.01,15.73,10.14,6.5,12.73,11.0,19.15,24.02,19.62,31.57,44.09,42.33,38.81,41.07,42.05,45.94,47.5
JP3802300008,FAST RETAILING,,,,,,16.9,30.36,38.66,63.02,64.92,60.99,59.88,56.36,55.1,53.95,51.88,64.17,50.27,63.52,70.28,80.21,76.28,82.91,
JP3802400006,FANUC,,,,,,18.25,27.32,21.92,30.64,38.58,33.6,22.06,20.19,7.48,4.18,4.45,10.67,14.87,10.33,32.5,38.77,45.51,53.52,52.24
JP3811000003,FUJIKURA,,,,,,25.04,21.54,41.97,45.61,51.05,61.57,61.56,68.84,66.96,72.69,73.27,65.75,74.06,69.8,64.22,63.2,66.93,57.02,
JP3814000000,FUJIFILM HOLDINGS,,,,35.7,40.48,44.21,61.75,65.43,60.55,62.42,65.91,62.02,70.72,64.77,56.12,54.9,60.98,61.85,61.32,68.78,70.85,68.96,88.46,78.95
JP3814800003,SUBARU,,,,,,25.5,33.49,36.06,54.61,60.86,60.34,59.69,53.89,51.34,51.68,49.04,45.8,51.45,55.57,49.92,49.55,45.59,45.51,62.5
JP3818000006,FUJITSU,,,,,,,84.32,65.46,76.22,75.38,78.82,64.0,69.81,70.64,64.24,62.49,65.08,76.85,78.31,76.25,76.22,74.17,74.32,82.78
JP3819400007,FUJI MEDIA HOLDINGS,,,,,,,11.81,9.95,6.09,26.88,27.57,26.32,17.58,18.12,16.77,21.12,22.01,23.58,22.63,16.02,14.77,14.2,12.18,12.0
JP3820000002,FUJI ELECTRIC,,,,,,50.21,54.36,56.32,64.84,66.96,64.79,69.61,79.7,73.11,74.01,74.88,70.4,69.27,73.79,74.54,73.78,79.49,78.55,72.59
JP3827200001,FURUKAWA ELECTRIC,,,,,,34.41,35.4,29.95,45.46,50.6,59.89,56.89,63.04,62.25,65.88,67.05,66.69,72.13,69.95,67.53,69.96,73.3,77.46,75.8
JP3830000000,BROTHER INDUSTRIES,,,,,,,37.53,38.78,31.7,39.88,51.73,47.16,77.65,70.52,69.93,67.16,77.06,71.82,72.41,76.28,74.71,78.2,78.81,73.88
JP3830800003,BRIDGESTONE,,,,,,,28.42,20.54,20.0,19.3,31.44,40.47,62.67,60.09,57.36,57.07,59.42,68.18,66.1,74.79,73.46,78.36,77.32,77.95
JP3835620000,BENESSE HOLDINGS,,,,,,,37.31,43.88,54.33,67.46,73.6,74.69,69.23,67.37,69.37,70.26,72.18,65.39,66.38,68.09,63.45,71.16,75.94,78.08
JP3837800006,HOYA,,,,,,,31.51,45.7,41.56,44.77,46.69,46.81,52.79,48.45,44.92,44.77,50.69,50.13,51.82,61.74,58.48,66.66,69.64,68.12
JP3842400008,HOKUHOKU FINL. GP.,,,,,,25.6,25.17,21.88,14.67,26.61,33.7,31.66,35.86,30.31,27.59,25.83,21.29,23.3,28.01,21.52,20.12,17.79,21.6,27.65
JP3845400005,HOKURIKU ELEC.POWER,,,,,,,29.5,39.11,11.58,22.64,10.43,10.7,10.22,16.43,15.73,14.28,9.38,8.6,12.75,19.87,28.23,25.76,27.42,24.82
JP3850200001,HOKKAIDO ELEC.POWER,,,,,,44.38,26.8,33.13,43.34,43.35,46.79,38.5,33.75,20.28,27.11,22.97,23.37,23.34,30.54,40.3,40.12,43.96,46.5,46.28
JP3854600008,HONDA MOTOR,,,,59.9,64.66,76.57,69.91,63.67,62.69,72.07,68.57,70.74,67.18,66.97,66.81,67.07,79.54,77.15,72.58,75.99,85.93,88.78,80.94,78.73
JP3862400003,MAKITA,,,,,,27.66,28.18,25.09,23.55,33.95,32.69,37.59,51.13,45.97,45.72,47.8,48.1,42.73,44.65,43.63,39.96,37.01,47.85,54.13
