ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
JP3407400005,SUMITOMO ELECTRIC IND.,,,,,,18.98,47.54,43.16,44.57,59.07,59.5,59.95,68.58,67.54,53.83,50.99,51.12,41.97,51.87,57.69,81.67,85.03,84.57,
JP3409000001,SUMITOMO REAL.&DEV.,,,,,,,16.61,15.8,14.02,11.17,13.83,8.97,9.17,7.01,8.64,6.67,7.67,8.58,7.63,8.05,32.13,47.57,57.84,
JP3411000007,SURUGA BANK,,,,,,,5.31,2.68,4.75,4.23,2.17,5.09,4.8,4.84,3.4,3.24,0.93,2.48,2.67,2.82,2.2,1.03,0.71,0.61
JP3414750004,SEIKO EPSON,,,,,,18.29,29.22,17.36,53.19,58.77,55.59,64.11,68.11,53.9,58.81,68.38,68.59,74.59,70.62,78.11,81.25,79.73,77.9,88.19
JP3415400005,SEINO HDG.,,,,,,,14.3,5.01,9.25,12.32,9.1,15.1,8.16,6.71,4.2,7.16,9.59,11.38,11.0,11.08,11.33,11.41,10.66,
JP3419050004,SEGA SAMMY HDG.,,,,,,,12.22,8.45,51.64,57.13,50.04,50.32,45.12,48.78,43.53,62.58,68.33,65.13,64.35,64.81,62.17,71.42,67.52,
JP3419400001,SEKISUI CHEMICAL,,,,,,18.8,46.22,48.6,53.09,50.92,64.96,55.98,51.97,49.33,45.92,48.81,45.93,70.22,70.55,69.68,69.95,68.75,68.89,67.78
JP3420600003,SEKISUI HOUSE,,,,,,3.54,4.12,6.86,3.0,32.81,36.14,33.58,43.94,49.41,51.3,49.85,50.81,50.64,49.38,55.07,59.31,60.02,59.28,88.34
JP3421100003,JAPAN PETROLEUM EXP.,,,,,,,4.99,2.51,1.09,0.66,14.13,12.5,11.21,10.17,11.36,9.47,30.76,31.63,50.24,46.74,47.84,42.87,82.32,80.3
JP3421800008,SECOM,,,,15.77,9.66,6.41,6.02,4.59,2.16,2.33,1.11,2.05,2.6,13.53,18.0,20.26,29.09,30.07,37.24,40.5,42.62,56.87,48.16,
JP3425000001,CENTRAL GLASS,,,,,,,4.73,5.63,11.28,16.22,14.45,18.18,15.77,14.27,13.2,19.68,30.51,29.22,18.53,17.75,15.16,14.86,13.29,19.6
JP3429800000,ANA HOLDINGS,,,,,,25.89,61.92,72.02,69.22,55.69,58.96,60.5,63.06,64.48,50.69,43.09,43.25,44.28,61.84,74.65,84.5,91.49,85.2,78.39
JP3435000009,SONY GROUP,,,,24.84,29.18,30.86,66.82,69.01,72.75,80.44,89.12,78.71,79.88,71.06,68.75,64.47,63.2,72.98,79.47,85.64,86.56,87.03,87.97,84.19
JP3436100006,SOFTBANK GROUP,,,,,,6.07,11.37,4.86,6.64,24.19,18.69,15.87,29.4,35.44,25.82,27.87,27.84,27.82,32.64,38.26,42.95,42.86,50.16,49.11
JP3436120004,SBI HDG.,,,,,,29.43,15.89,30.47,27.11,14.77,11.17,17.65,16.24,18.63,22.84,24.97,39.4,37.81,42.63,43.06,45.2,40.04,37.48,34.84
JP3443600006,TAISEI,,,,,,41.15,45.05,44.15,62.24,69.37,67.37,67.69,51.87,55.63,57.52,53.97,63.21,72.08,78.63,76.14,80.97,82.54,82.56,87.87
JP3449020001,TAIHEIYO CEMENT,,,,,,3.26,28.29,28.44,42.6,31.59,34.84,33.3,32.69,34.16,31.72,30.94,39.39,33.95,28.14,28.52,34.78,38.41,34.73,27.9
JP3452000007,TAIYO YUDEN,,,,,,,39.55,33.67,22.95,57.06,26.52,27.39,33.61,31.19,31.73,26.39,34.23,34.62,55.07,51.87,63.53,61.26,61.76,65.84
JP3456000003,TAKASHIMAYA,,,,,,8.15,7.57,7.42,22.91,32.26,29.15,36.68,10.95,9.43,10.16,7.09,1.66,2.09,2.79,15.53,19.8,11.14,6.93,4.92
JP3459600007,TAKARA HDG.,,,,,,,18.06,6.53,5.53,15.8,27.63,24.31,23.44,21.94,22.72,23.29,21.69,27.26,27.94,25.89,30.06,46.76,46.39,44.78
JP3463000004,TAKEDA PHARMACEUTICAL,,,,15.7,22.32,21.83,23.47,29.45,47.03,58.35,56.52,63.25,57.61,60.34,63.79,61.48,66.71,64.32,79.17,79.51,80.88,79.16,75.37,70.86
JP3475350009,DAIICHI SANKYO,,,,,,,,23.61,15.94,46.8,46.28,70.88,71.56,72.4,74.65,77.43,82.02,74.73,80.12,82.05,79.23,81.71,74.47,73.59
JP3481800005,DAIKIN INDUSTRIES,,,,,,33.35,32.6,40.46,62.27,49.02,58.38,67.51,65.5,56.66,56.12,62.05,65.4,66.59,66.43,67.57,73.26,72.74,72.52,68.74
JP3485800001,DAICEL,,,,,,,25.34,24.78,19.19,25.1,25.84,29.75,43.2,33.91,29.3,24.78,32.62,28.76,38.37,36.64,35.25,72.16,83.07,83.49
JP3486800000,DAITO TST.CONSTRUCTION,,,,,,29.46,25.39,26.65,18.06,51.43,42.79,46.53,49.57,43.82,25.17,27.06,29.03,29.25,25.71,42.93,36.01,45.22,42.39,51.23
JP3491000000,DAIDO STEEL,,,,,,,9.6,14.64,10.48,12.33,11.83,12.25,26.38,7.13,7.45,7.77,5.67,8.22,6.48,5.79,21.18,32.62,30.13,42.37
JP3493400000,DIC,,,,,,,8.51,17.28,7.6,15.37,19.34,17.38,17.83,21.41,26.4,23.38,66.22,61.89,73.01,71.45,71.8,71.54,71.32,65.86
JP3493800001,DAI NIPPON PRINTING,,,,,,57.56,57.05,52.52,56.05,55.08,61.64,39.67,33.24,43.85,34.84,31.98,43.57,41.47,36.78,37.74,36.09,36.07,44.42,58.59
JP3495000006,SUMITOMO PHARMA,,,,,,7.58,7.99,19.53,16.98,19.65,20.7,26.08,21.13,29.3,30.48,37.48,43.93,42.73,48.66,43.4,57.91,72.24,66.63,69.27
JP3496400007,KDDI,,,,5.66,9.24,4.9,25.01,30.86,37.63,43.72,50.38,50.79,56.27,52.0,51.23,47.14,40.15,61.01,65.22,62.97,54.83,48.14,52.18,
JP3499800005,MITSUBISHI HC CAPITAL,,,,,,,6.98,5.86,6.56,15.08,9.93,12.73,16.36,19.25,20.32,15.02,23.82,34.55,38.21,42.7,48.34,44.29,70.75,65.09
JP3500610005,RESONA HOLDINGS,,,,,,3.18,3.65,4.88,19.01,40.89,50.59,47.99,46.48,47.64,47.7,43.16,49.7,41.86,44.8,46.06,50.12,47.42,46.19,42.68
JP3502200003,DAIWA SECURITIES GROUP,,,,,,56.28,69.18,68.87,63.93,56.19,58.66,60.72,50.9,52.23,54.35,55.19,54.99,56.23,59.34,69.77,68.34,65.87,71.76,73.3
JP3505000004,DAIWA HOUSE INDUSTRY,,,,,,4.96,26.0,34.55,46.44,45.2,51.29,63.24,58.45,45.66,46.65,46.37,47.17,68.01,67.01,79.38,86.34,85.2,82.11,78.02
JP3511800009,CHIBA BANK,,,,,,4.64,6.74,8.47,12.71,18.81,25.27,24.24,19.62,17.75,17.57,16.37,22.17,35.29,40.78,37.57,35.42,41.45,34.38,28.07
JP3519400000,CHUGAI PHARM.,,,,,,21.66,41.08,35.66,50.71,50.12,52.54,55.0,50.43,50.79,52.42,54.67,41.83,44.95,51.03,49.02,57.25,57.1,67.67,59.09
JP3522200009,CHUGOKU ELEC.POWER,,,,,,,16.03,8.73,3.45,4.82,7.1,10.91,12.51,11.49,11.45,24.41,25.27,24.28,36.9,37.79,31.88,33.86,33.08,31.06
JP3526600006,CHUBU ELEC.POWER,,,,,,,40.98,41.78,37.2,37.85,37.27,48.55,46.76,37.77,35.82,33.93,45.34,30.77,23.8,18.62,19.99,26.38,28.64,22.58
JP3528600004,CHIYODA CORPORATION,,,,,,10.42,21.02,34.26,27.74,25.83,34.56,31.32,33.11,30.43,32.21,44.05,38.94,37.43,39.75,63.46,57.93,57.61,56.14,70.26
JP3538800008,TDK,,,,,,35.18,68.41,61.79,35.4,47.09,53.73,57.71,61.51,52.83,72.38,83.81,79.74,77.22,76.34,81.51,80.01,77.28,74.6,86.29
JP3539220008,T & D HOLDINGS,,,,,,,42.38,44.74,58.15,65.65,65.22,58.46,54.91,53.02,51.01,47.17,58.71,69.46,64.94,63.86,75.1,76.13,76.95,76.22
JP3539250005,THK,,,,,,,10.64,5.75,3.47,2.53,4.14,2.47,1.3,1.42,1.53,0.67,1.34,1.49,40.53,40.05,39.81,53.98,53.86,
JP3544000007,TEIJIN,,,,,,27.12,30.34,55.37,63.43,56.94,68.39,71.28,71.57,75.44,73.82,69.08,66.46,62.2,72.95,67.45,65.63,62.18,59.85,61.06
JP3546800008,TERUMO,,,,,,21.23,15.57,17.76,35.86,45.24,44.25,44.64,35.19,29.0,35.13,48.24,69.28,60.68,82.41,80.18,84.35,79.96,80.2,81.08
JP3548610009,DENA,,,,,,,,,4.61,2.96,5.69,5.88,9.19,8.88,8.27,6.69,14.43,13.38,14.75,28.21,28.62,52.19,48.2,62.09
JP3549600009,DENKA,,,,,,4.94,3.88,3.28,15.47,23.41,26.86,25.32,35.05,32.49,34.3,36.45,42.09,49.24,46.58,45.65,46.88,49.31,48.27,
JP3551200003,ELEC.POWER DEV.,,,,,,17.59,20.89,20.62,20.75,19.96,37.34,35.28,32.75,32.35,36.42,33.35,29.62,23.88,17.93,20.56,38.83,52.97,48.76,45.27
JP3551500006,DENSO,,,,,,,70.84,67.79,67.61,72.72,70.66,69.48,68.25,66.5,68.24,64.25,75.77,59.5,61.76,70.37,72.69,73.12,68.18,57.48
JP3551520004,DENTSU GROUP,,,,,,21.98,38.53,38.02,45.9,46.51,50.09,39.92,35.84,35.63,36.64,43.78,35.94,35.92,51.86,81.05,78.03,74.21,76.2,78.39
JP3560800009,TOKAI CARBON,,,,,,4.6,7.7,2.73,1.68,1.01,2.13,3.74,1.26,2.52,2.98,3.79,11.27,13.7,15.67,43.34,51.76,55.25,53.19,
JP3566800003,CENTRAL JAPAN RAILWAY,,,,,,24.8,13.03,13.07,15.06,14.46,12.78,13.37,24.55,24.45,23.56,14.13,15.04,15.06,13.5,11.42,18.33,26.9,31.46,29.7
JP3571400005,TOKYO ELECTRON,,,,,,26.59,36.78,30.2,31.1,45.72,50.39,49.99,36.35,35.25,32.19,42.08,42.43,48.58,81.27,83.29,81.7,79.93,76.22,71.04
JP3573000001,TOKYO GAS,,,,,,34.78,39.95,50.82,54.06,63.87,56.68,55.62,60.1,49.62,53.66,58.1,53.89,60.75,55.9,60.91,79.68,76.87,77.6,74.37
JP3574200006,TOKYU,,,,8.9,15.28,23.45,37.8,11.49,22.17,23.84,40.78,37.68,31.96,25.95,23.11,29.9,27.15,23.96,21.75,26.49,59.44,63.13,62.16,59.87
JP3579800008,TOKYO STEEL MNFG.,,,,,,,4.02,5.08,2.94,2.76,4.39,1.74,1.52,1.26,1.3,1.23,1.02,1.53,1.22,1.31,3.04,9.25,7.88,
JP3582600007,TOKYO TATEMONO,,,,,,23.4,26.18,11.89,17.05,14.62,7.52,7.71,9.57,6.26,29.07,26.46,26.25,30.98,48.83,57.1,57.3,54.53,51.68,48.98
JP3585800000,TOKYO ELECTRIC POWER CO. HDG.,,,,38.22,23.98,26.49,40.34,48.47,51.05,55.71,61.32,57.24,0.48,45.12,28.27,23.37,23.78,25.7,43.55,43.87,43.95,36.75,38.26,
JP3588600001,TBS HOLDINGS,,,,,,,9.81,4.44,1.7,2.41,4.44,3.53,3.15,4.27,2.0,3.3,3.45,2.56,6.1,9.62,21.35,23.47,45.8,44.57
JP3592200004,TOSHIBA DEAD - DELIST.20/12/23,,,,,,,55.11,52.88,76.94,76.97,73.54,72.28,83.78,88.36,88.76,86.28,89.3,84.73,76.84,92.84,92.29,95.94,95.06,93.18
JP3595200001,TOSOH,,,,,,10.68,13.62,26.6,31.11,26.89,25.25,25.94,27.45,24.37,10.42,12.2,12.07,10.88,24.2,25.24,26.46,27.28,37.29,37.75
JP3596200000,TOTO,,,,,,37.46,31.77,17.16,27.5,24.2,41.33,36.81,42.36,43.74,42.93,44.98,70.94,60.03,62.42,72.61,68.02,70.85,77.86,74.97
JP3597800006,TOBU RAILWAY,,,,,,11.3,10.11,5.27,17.3,12.75,15.2,12.35,11.37,9.49,10.4,13.23,13.1,12.31,25.79,21.87,23.85,21.09,21.24,24.55
JP3598600009,TOHO,,,,,,5.01,6.03,3.1,1.03,1.14,6.16,2.27,1.92,1.5,1.44,1.86,2.37,1.31,1.83,1.95,1.52,1.69,36.47,
JP3600200004,TOHO GAS,,,,,,,,,4.04,3.57,19.57,17.54,12.8,5.54,10.66,12.75,14.06,14.94,14.72,33.83,33.51,40.03,34.71,32.0
JP3605400005,TOHOKU ELECTRIC PWR.,,,,,,8.59,18.24,9.62,5.42,22.99,38.35,40.9,23.48,21.13,1.52,1.06,7.73,11.45,14.12,29.03,30.58,41.0,56.84,
JP3613000003,TOYO SUISAN KAISHA,,,,,,,6.58,5.36,1.91,9.31,13.61,10.88,2.01,5.62,4.67,5.6,2.18,3.75,4.01,4.6,4.55,6.81,6.12,35.08
JP3613400005,TOYO SEIKAN GROUP HDG.,,,,,,6.42,9.02,17.67,17.93,26.85,24.83,23.56,18.8,4.11,5.04,3.77,1.74,2.9,8.58,19.45,37.99,60.46,58.49,57.47
JP3619800000,TOYOBO,,,,,,,49.42,60.4,39.13,26.89,25.4,29.44,42.17,26.29,8.82,6.79,20.96,15.26,22.92,22.4,24.44,43.43,50.49,65.8
JP3621000003,TORAY INDS.,,,,,,30.17,29.15,44.78,40.37,64.57,70.65,68.76,73.03,66.82,66.59,70.72,60.05,58.17,57.76,69.92,68.86,62.83,65.57,
JP3625000009,TOKUYAMA,,,,,,19.72,37.78,22.67,23.93,25.44,27.45,27.54,30.12,19.9,19.95,20.43,19.77,26.23,30.85,36.74,39.95,40.82,34.67,37.61
JP3626800001,LIXIL,,,,,,5.6,9.66,8.37,19.81,21.31,7.48,4.06,5.59,26.71,25.63,28.22,65.41,69.74,81.95,80.01,82.0,92.21,89.3,87.85
JP3629000005,TOPPAN HOLDINGS,,,,,,30.67,12.11,32.31,50.19,44.11,51.37,64.87,62.87,72.79,82.96,78.06,79.9,71.54,76.12,83.76,78.21,77.96,73.43,74.73
JP3633400001,TOYOTA MOTOR,,,,22.32,26.08,30.01,47.03,49.2,43.03,46.82,80.65,80.78,78.94,75.75,66.1,63.48,64.61,59.68,80.1,78.5,79.56,82.71,82.58,81.5
JP3634200004,TOYODA GOSEI,,,,,,,28.73,14.16,21.85,26.29,32.26,33.31,38.43,28.19,27.81,31.13,36.95,39.25,40.75,39.81,45.4,44.3,50.74,47.9
JP3634600005,TOYOTA INDS.,,,,,,31.55,42.5,28.01,50.43,48.44,42.98,43.68,40.79,42.38,41.56,43.53,41.18,47.76,49.94,49.61,59.95,64.79,63.93,
JP3635000007,TOYOTA TSUSHO,,,,,,29.46,28.84,15.08,16.9,33.98,27.84,29.96,32.2,43.78,39.81,35.26,32.0,34.05,26.99,24.5,27.02,37.98,41.35,44.49
JP3635400009,TOYOTA BOSHOKU,,,,,,,30.65,14.25,20.77,25.82,33.34,34.86,32.14,34.47,30.78,35.07,35.35,26.99,27.6,27.91,32.61,30.73,34.75,31.6
JP3637300009,TREND MICRO,,,,,,27.34,27.43,20.85,52.66,53.71,50.63,59.49,62.83,64.75,50.64,57.48,56.2,66.46,69.17,70.14,75.93,77.46,75.3,
JP3638600001,DOWA HDG.,,,,,,5.64,6.41,8.27,5.14,15.37,18.94,22.21,23.34,20.73,23.31,22.25,22.88,25.49,47.6,58.14,55.12,56.88,53.33,53.6
JP3657400002,NIKON,,,,,,13.57,27.67,59.72,78.67,68.95,68.93,74.61,72.58,68.71,70.64,69.47,81.39,84.42,68.47,68.4,74.7,72.25,73.24,79.29
JP3659000008,WEST JAPAN RAILWAY,,,,,,26.26,10.79,14.19,18.07,23.48,27.53,21.69,15.13,13.32,15.86,22.11,28.86,35.08,35.92,43.07,49.31,53.7,50.35,52.99
JP3663900003,SOJITZ,,,,,,19.94,14.55,10.85,9.76,15.48,12.14,15.28,19.23,24.32,36.22,34.89,29.39,30.12,35.82,61.88,70.71,67.96,89.17,86.09
JP3665200006,NICHIREI,,,,,,,15.24,19.14,23.73,22.48,29.59,28.0,40.33,36.91,33.64,35.75,38.41,38.85,37.59,71.4,72.67,71.34,70.39,
JP3667600005,JGC HOLDINGS,,,,,,33.56,25.86,19.61,29.66,24.55,27.64,25.46,26.94,23.46,23.1,24.24,30.92,36.56,33.48,39.42,41.82,41.8,35.7,45.32
JP3670800006,NISSAN CHEMICAL,,,,,,3.25,4.15,3.0,1.17,0.76,1.84,1.45,2.22,2.05,28.86,27.48,30.06,34.55,36.03,47.45,69.63,67.32,61.22,
JP3672400003,NISSAN MOTOR,,,,21.29,23.17,34.45,48.39,46.84,43.32,43.31,49.14,47.21,65.3,60.57,65.88,61.7,59.26,56.16,57.21,59.51,60.35,70.86,74.3,73.66
JP3675600005,NISSIN FOODS HOLDINGS,,,,,,,34.77,34.28,19.47,13.15,10.95,7.71,18.95,16.92,17.99,19.94,35.65,46.81,43.46,57.76,63.64,63.91,71.36,74.45
JP3676800000,NISSHIN SEIFUN,,,,,,,37.91,15.32,24.03,20.69,18.92,19.92,19.09,8.84,8.87,10.1,8.25,12.67,11.2,13.42,61.06,63.99,65.5,61.45
JP3678000005,NISSHINBO HOLDINGS,,,,,,13.84,21.1,15.68,28.32,60.56,64.33,66.09,58.32,49.63,45.24,43.45,47.58,65.5,59.48,50.7,51.18,46.25,43.23,
JP3684000007,NITTO DENKO,,,,,,44.67,43.5,41.01,42.1,46.4,42.44,46.74,34.23,28.14,41.95,41.98,50.93,48.11,53.14,49.15,60.36,67.99,73.25,80.73
JP3686800008,NIPPON SHEET GLASS,,,,,,24.09,31.72,30.38,15.71,66.61,66.3,76.77,76.23,65.61,60.35,59.46,67.53,70.91,72.71,70.56,64.19,62.99,56.67,38.5
JP3688370000,NIPPON EXPRESS HOLDINGS,,,,,,14.29,60.35,58.52,76.04,74.79,78.46,74.85,60.12,55.71,55.77,54.4,48.36,51.86,52.79,46.21,57.27,63.09,57.72,54.23
JP3689500001,ORACLE JAPAN,,,,,,,6.47,4.6,2.6,2.63,2.26,1.57,4.19,3.1,42.58,35.89,36.54,49.78,58.39,66.21,64.99,59.32,57.95,55.35
JP3695200000,NGK INSULATORS,,,,,,17.03,26.93,33.78,36.56,46.34,43.64,45.16,42.11,54.19,59.27,61.71,70.2,74.0,77.22,82.96,81.2,82.94,81.33,89.53
JP3711200000,AOZORA BANK,,,,,,,13.43,19.25,19.9,21.14,22.03,16.94,22.57,21.34,20.96,19.66,24.78,27.65,26.54,28.62,28.76,24.68,28.68,25.6
JP3711600001,NIPPON SANSO HOLDINGS,,,,,,,22.07,25.57,19.73,29.92,30.86,31.9,32.9,28.43,30.33,29.06,25.25,29.85,31.28,33.67,44.3,48.54,59.79,61.57
JP3720800006,NSK,,,,,,14.6,27.01,15.34,22.85,37.87,61.6,69.69,68.64,70.55,70.47,59.2,57.7,49.37,51.13,59.41,59.29,55.26,54.9,55.98
JP3721400004,JAPAN STEEL WORKS,,,,,,20.48,22.69,27.96,30.82,31.43,28.0,23.88,23.74,21.31,21.76,19.44,22.39,23.24,27.23,23.98,15.22,23.64,35.07,
JP3726800000,JAPAN TOBACCO,,,,71.84,48.61,56.89,74.1,65.46,58.58,57.01,49.88,57.83,56.79,56.74,58.48,66.26,78.72,74.64,75.0,78.19,87.32,94.74,94.62,88.81
JP3729000004,SBI SHINSEI BANKLIMITED DEAD - DELIST.28/09/23,,,,,,26.58,27.92,29.8,20.67,35.2,40.61,34.03,37.39,32.09,32.75,32.86,40.66,45.32,53.58,50.93,58.56,62.52,74.76,72.09
JP3733000008,NEC,,,,,,39.24,26.69,43.68,50.83,45.11,56.75,44.52,51.19,71.46,73.34,80.91,89.99,93.44,93.28,93.45,93.24,95.02,94.34,93.18
JP3733400000,NIPPON ELEC.GLASS,,,,,,16.09,14.21,15.64,10.49,12.26,11.39,12.96,29.71,27.68,28.9,26.18,40.94,47.46,48.25,57.11,53.23,54.57,49.41,45.6
JP3734800000,NIDEC,,,,,,11.89,10.82,7.48,11.33,24.32,24.74,24.97,36.13,32.14,32.38,39.2,44.61,47.77,45.56,48.23,48.03,55.96,77.73,77.92
JP3735400008,NIPPON TELG. & TEL.,,,,7.44,8.35,9.45,42.56,41.34,57.17,52.46,53.78,47.23,39.07,52.74,59.18,63.29,64.63,59.43,63.16,62.52,61.77,58.01,55.61,61.85
JP3738600000,NITERRA,,,,,,,17.42,23.21,28.02,29.05,31.78,30.45,43.85,36.7,38.7,36.96,35.24,33.61,42.62,49.47,50.11,61.01,54.29,52.52
JP3742600004,NHK SPRING,,,,,,,10.46,10.85,5.84,25.69,31.66,33.02,31.53,29.52,31.7,33.71,32.42,31.57,23.62,26.53,28.04,27.58,28.84,32.14
JP3743000006,NH FOODS,,,,,,,32.7,23.43,16.37,16.84,15.2,14.7,24.06,29.15,24.5,28.85,34.23,39.48,38.62,54.14,60.22,61.62,60.13,70.01
JP3753000003,NIPPON YUSEN KK,,,,,,18.0,19.11,20.87,58.13,51.41,52.0,61.63,51.58,54.09,63.38,60.83,59.81,62.37,58.42,79.02,86.04,86.53,87.91,82.58
JP3756100008,NITORI HOLDINGS,,,,,,,10.11,10.52,5.64,36.3,34.6,29.01,27.96,29.33,29.14,29.39,31.52,30.87,35.75,46.08,49.82,58.23,62.27,62.73
JP3756600007,NINTENDO,,,,,,17.13,13.31,7.39,14.22,20.05,44.78,44.92,44.68,37.21,43.51,40.6,51.65,54.26,57.62,58.92,64.92,68.62,74.02,78.77
JP3762600009,NOMURA HDG.,,,,26.03,25.53,51.83,57.14,58.29,64.95,75.35,78.0,77.32,76.92,87.77,76.19,86.8,77.91,76.52,84.78,88.21,93.34,92.36,92.66,91.64
JP3762800005,NOMURA RESEARCH INST.,,,,,,,41.84,62.7,50.79,54.39,47.7,47.98,67.2,55.87,54.27,49.1,51.4,49.63,56.86,72.82,72.09,65.65,68.97,67.04
JP3765400001,HOUSE SHOKUHIN GP.HONSHA K K,,,,,,,4.13,9.52,7.23,14.54,30.92,16.57,24.33,20.83,22.61,11.09,17.85,17.88,10.6,12.45,18.63,20.5,25.84,43.03
JP3766550002,HAKUHODO DY HDG.,,,,,,,31.06,43.76,8.5,5.25,9.19,6.31,6.61,6.83,5.04,5.63,5.64,11.06,16.1,34.42,38.83,40.95,44.44,56.49
JP3768600003,HASEKO,,,,,,,22.48,23.9,17.68,18.87,17.5,16.94,12.44,6.77,4.23,5.16,3.81,3.36,15.08,29.45,34.63,41.99,36.81,60.99
JP3769000005,HACHIJUNI BANK,,,,,,,4.13,4.15,5.21,11.26,12.85,12.31,10.93,2.02,2.61,3.23,4.4,3.77,5.32,4.05,16.39,12.62,16.77,13.12
JP3774200004,HANKYU HANSHIN HDG.,,,,,,5.9,12.06,6.24,8.78,18.85,20.25,24.62,23.38,19.56,19.53,22.33,28.65,29.02,24.41,32.28,34.98,36.04,59.58,55.1
JP3778630008,BANDAI NAMCO HDG.,,,,,,,,29.52,61.36,52.75,46.01,43.15,47.5,40.16,18.5,16.29,35.79,36.83,40.06,36.77,36.73,52.74,53.27,58.87
JP3780100008,PARK24,,,,,,11.16,10.13,11.85,15.88,14.6,14.93,12.09,16.83,11.57,11.75,10.97,14.48,13.69,29.02,41.31,41.55,45.2,52.84,53.04
JP3783420007,HIKARI TSUSHIN,,,,,,,13.6,4.43,5.27,4.29,8.66,6.56,8.49,8.89,7.67,6.69,4.28,10.87,11.3,14.23,11.97,12.07,12.24,17.96
JP3783600004,EAST JAPAN RAILWAY,,,,,,,62.39,69.08,54.3,39.43,38.63,38.9,41.42,42.54,43.64,45.17,51.35,54.05,54.66,47.09,43.66,42.19,47.29,45.01
JP3786200000,HITACHI METALS DEAD - DELIST.29/12/22,,,,,,,52.73,48.17,42.77,56.58,61.04,45.06,48.56,52.57,51.25,47.86,50.88,58.37,64.88,59.52,59.57,58.57,59.16,
JP3787000003,HITACHI CON.MCH.,,,,,,,7.89,26.74,31.09,31.46,48.21,40.18,34.52,54.4,57.87,71.28,72.59,75.08,68.52,77.9,79.35,73.9,72.44,77.66
JP3788600009,HITACHI,,,,,,,34.62,47.51,50.5,54.31,56.94,55.47,57.76,46.39,49.18,54.75,70.06,70.26,85.9,83.36,88.64,90.67,90.68,90.37
JP3792600003,HINO MOTORS,,,,,,13.84,20.78,22.45,30.79,30.45,34.13,32.36,30.5,37.19,34.53,34.09,32.99,32.18,33.87,36.95,44.02,48.73,44.15,
JP3796150005,HIROGIN HOLDINGS,,,,,,,5.08,2.92,2.94,2.31,6.22,7.47,1.99,1.52,2.25,2.58,3.88,3.26,25.94,25.61,30.2,31.16,28.65,31.98
JP3799000009,HIROSE ELECTRIC,,,,,,12.44,5.82,6.79,2.63,0.93,0.19,0.48,1.51,19.51,20.06,15.66,17.21,43.96,40.04,37.62,43.51,45.25,40.07,43.76
JP3802300008,FAST RETAILING,,,,,,4.79,18.24,52.05,67.98,66.69,65.15,60.29,56.31,52.25,50.23,49.1,63.91,52.52,64.27,77.62,79.17,79.16,86.69,
JP3802400006,FANUC,,,,,,7.85,9.95,15.84,4.64,21.75,24.59,23.39,18.71,0.9,0.9,1.08,2.99,11.06,8.53,36.98,55.66,61.86,65.59,58.44
JP3811000003,FUJIKURA,,,,,,5.28,10.13,20.85,21.71,37.46,54.35,49.88,64.31,60.02,70.77,71.99,66.65,85.84,84.9,75.01,73.35,73.94,72.05,
JP3814000000,FUJIFILM HOLDINGS,,,,28.26,36.56,46.89,67.32,64.47,51.25,50.8,64.01,59.57,71.09,58.67,54.12,56.71,60.05,70.33,69.06,69.45,82.27,80.96,90.68,81.6
JP3814800003,SUBARU,,,,,,21.49,12.71,19.68,29.63,35.2,34.77,39.75,41.15,34.7,32.87,37.62,31.18,30.08,39.74,34.51,35.22,37.63,37.96,58.98
JP3818000006,FUJITSU,,,,,,,85.88,83.61,69.87,62.87,64.9,57.12,58.51,61.84,61.06,64.62,62.45,77.37,78.38,78.02,75.9,78.31,75.26,89.05
JP3819400007,FUJI MEDIA HOLDINGS,,,,,,,9.12,8.78,2.59,6.92,9.55,9.41,3.83,4.51,3.02,4.29,13.17,19.79,19.66,13.29,15.55,16.06,14.53,14.04
JP3820000002,FUJI ELECTRIC,,,,,,41.05,33.63,54.61,60.19,58.82,46.17,49.41,62.33,54.86,55.28,57.91,59.05,57.52,63.88,69.33,67.8,79.89,81.73,80.16
JP3827200001,FURUKAWA ELECTRIC,,,,,,13.53,11.85,11.27,24.34,40.77,51.85,57.2,62.63,56.86,59.62,56.33,60.03,61.67,61.27,60.93,66.63,66.22,72.68,66.76
JP3830000000,BROTHER INDUSTRIES,,,,,,,47.19,53.67,26.25,38.49,41.95,40.79,84.61,64.46,65.95,63.91,75.43,65.25,61.76,71.47,66.74,70.14,66.76,58.77
JP3830800003,BRIDGESTONE,,,,,,,27.48,17.48,9.73,12.07,18.47,14.0,45.44,43.33,38.91,38.79,38.44,54.94,57.26,70.87,66.94,76.84,75.28,76.91
JP3835620000,BENESSE HOLDINGS,,,,,,,38.5,54.14,54.14,75.54,79.18,79.04,72.2,66.62,67.77,70.34,66.2,69.39,73.1,74.92,75.71,73.03,71.17,77.11
JP3837800006,HOYA,,,,,,,8.5,31.94,24.87,31.49,29.56,30.23,31.26,26.06,33.77,31.96,38.54,40.99,40.91,54.62,51.72,67.1,72.53,70.67
JP3842400008,HOKUHOKU FINL. GP.,,,,,,13.33,24.33,13.86,15.75,26.65,35.15,31.67,26.55,9.57,5.86,5.53,7.41,8.15,10.28,8.73,11.36,13.13,9.52,21.36
